Timestamp;Hora;Minutos;Segundos;Entrada_D_22;Entrada_D_23;Entrada_D_24;Entrada_D_25;Entrada_D_26;Entrada_D_27;Entrada_D_28;Entrada_D_29;Entrada_D_30;Entrada_D_31;Entrada_D_32;Entrada_D_33;Entrada_D_34;Entrada_D_35;Entrada_D_36;Entrada_D_37;Entrada_A_1;Entrada_A_2;Entrada_A_3;Entrada_A_4;Entrada_A_5;Entrada_A_6;Entrada_A_7;Entrada_A_8;Entrada_A_9;Entrada_A_10;Entrada_A_11;Entrada_A_12
1638776919;7;48;39;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.54;0.57;0.53;0.62;0.52;0.62;0.51;0.00;0.00;0.00;0.00
1638776919;7;48;39;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.54;0.56;0.57;0.56;0.58;0.54;0.00;0.00;0.00;0.00
1638776920;7;48;40;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.54;0.57;0.56;0.58;0.57;0.56;0.00;0.00;0.00;0.00
1638776921;7;48;41;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.54;0.57;0.55;0.59;0.55;0.57;0.00;0.00;0.00;0.00
1638776921;7;48;41;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.54;0.57;0.55;0.59;0.55;0.57;0.00;0.00;0.00;0.00
1638776922;7;48;42;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.54;0.55;0.54;0.58;0.54;0.60;0.54;0.58;0.00;0.00;0.00;0.00
1638776923;7;48;43;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.54;0.55;0.55;0.56;0.55;0.60;0.53;0.60;0.00;0.00;0.00;0.00
1638776923;7;48;43;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.54;0.55;0.55;0.56;0.55;0.59;0.53;0.60;0.00;0.00;0.00;0.00
1638776924;7;48;44;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.54;0.55;0.56;0.56;0.55;0.59;0.53;0.60;0.00;0.00;0.00;0.00
1638776925;7;48;45;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.56;0.55;0.56;0.59;0.53;0.59;0.00;0.00;0.00;0.00
1638776925;7;48;45;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.54;0.55;0.56;0.55;0.56;0.58;0.53;0.59;0.00;0.00;0.00;0.00
1638776926;7;48;46;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.54;0.57;0.53;0.61;0.53;0.60;0.54;0.00;0.00;0.00;0.00
1638776927;7;48;47;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.54;0.57;0.53;0.62;0.53;0.61;0.53;0.00;0.00;0.00;0.00
1638776927;7;48;47;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.54;0.57;0.53;0.62;0.53;0.61;0.53;0.00;0.00;0.00;0.00
1638776928;7;48;48;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.54;0.57;0.53;0.62;0.52;0.61;0.52;0.00;0.00;0.00;0.00
1638776929;7;48;49;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.55;0.56;0.59;0.55;0.60;0.53;0.00;0.00;0.00;0.00
1638776929;7;48;49;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.55;0.56;0.59;0.55;0.60;0.53;0.00;0.00;0.00;0.00
1638776930;7;48;50;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.54;0.56;0.58;0.56;0.59;0.54;0.00;0.00;0.00;0.00
1638776931;7;48;51;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.54;0.57;0.56;0.58;0.57;0.55;0.00;0.00;0.00;0.00
1638776931;7;48;51;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.54;0.57;0.56;0.58;0.57;0.56;0.00;0.00;0.00;0.00
1638776932;7;48;52;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.54;0.55;0.55;0.57;0.54;0.61;0.52;0.60;0.00;0.00;0.00;0.00
1638776933;7;48;53;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.54;0.55;0.55;0.57;0.55;0.60;0.52;0.60;0.00;0.00;0.00;0.00
1638776933;7;48;53;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.54;0.55;0.55;0.56;0.55;0.60;0.52;0.60;0.00;0.00;0.00;0.00
1638776934;7;48;54;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.56;0.56;0.55;0.59;0.53;0.60;0.00;0.00;0.00;0.00
1638776935;7;48;55;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.54;0.57;0.53;0.61;0.54;0.60;0.54;0.00;0.00;0.00;0.00
1638776935;7;48;55;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.54;0.57;0.53;0.61;0.53;0.60;0.54;0.00;0.00;0.00;0.00
1638776936;7;48;56;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.54;0.57;0.53;0.62;0.53;0.61;0.53;0.00;0.00;0.00;0.00
1638776937;7;48;57;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.54;0.57;0.53;0.62;0.52;0.62;0.52;0.00;0.00;0.00;0.00
1638776937;7;48;57;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.54;0.57;0.53;0.62;0.52;0.62;0.52;0.00;0.00;0.00;0.00
1638776938;7;48;58;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.55;0.56;0.58;0.55;0.59;0.53;0.00;0.00;0.00;0.00
1638776939;7;48;59;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.54;0.57;0.57;0.56;0.58;0.54;0.00;0.00;0.00;0.00
1638776939;7;48;59;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.54;0.57;0.53;0.61;0.53;0.61;0.53;0.00;0.00;0.00;0.00
1638776940;7;49;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.54;0.57;0.53;0.61;0.52;0.61;0.52;0.00;0.00;0.00;0.00
1638776941;7;49;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.55;0.55;0.59;0.55;0.60;0.52;0.00;0.00;0.00;0.00
1638776941;7;49;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.54;0.55;0.55;0.57;0.54;0.60;0.52;0.60;0.00;0.00;0.00;0.00
1638776942;7;49;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.54;0.55;0.55;0.56;0.55;0.60;0.53;0.60;0.00;0.00;0.00;0.00
1638776943;7;49;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.54;0.55;0.56;0.56;0.55;0.59;0.53;0.59;0.00;0.00;0.00;0.00
1638776943;7;49;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.54;0.55;0.56;0.55;0.55;0.59;0.53;0.59;0.00;0.00;0.00;0.00
1638776944;7;49;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.54;0.55;0.54;0.58;0.55;0.60;0.54;0.58;0.00;0.00;0.00;0.00
1638776945;7;49;5;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.54;0.55;0.54;0.58;0.54;0.60;0.53;0.58;0.00;0.00;0.00;0.00
1638776945;7;49;5;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.54;0.55;0.54;0.58;0.54;0.60;0.53;0.59;0.00;0.00;0.00;0.00
1638776946;7;49;6;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.54;0.55;0.54;0.57;0.54;0.61;0.52;0.59;0.00;0.00;0.00;0.00
1638776947;7;49;7;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.54;0.55;0.54;0.57;0.54;0.61;0.52;0.60;0.00;0.00;0.00;0.00
1638776947;7;49;7;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.54;0.55;0.56;0.55;0.57;0.58;0.55;0.58;0.00;0.00;0.00;0.00
1638776948;7;49;8;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.54;0.55;0.57;0.54;0.59;0.56;0.57;0.57;0.00;0.00;0.00;0.00
1638776949;7;49;9;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.57;0.53;0.60;0.55;0.59;0.56;0.00;0.00;0.00;0.00
1638776949;7;49;9;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.57;0.53;0.61;0.54;0.59;0.55;0.00;0.00;0.00;0.00
1638776950;7;49;10;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.54;0.56;0.54;0.61;0.53;0.61;0.51;0.00;0.00;0.00;0.00
1638776951;7;49;11;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.55;0.55;0.60;0.54;0.61;0.52;0.00;0.00;0.00;0.00
1638776951;7;49;11;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.55;0.56;0.59;0.55;0.60;0.53;0.00;0.00;0.00;0.00
1638776952;7;49;12;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.54;0.56;0.58;0.56;0.58;0.54;0.00;0.00;0.00;0.00
1638776953;7;49;13;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.54;0.57;0.56;0.58;0.57;0.56;0.00;0.00;0.00;0.00
1638776953;7;49;13;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.54;0.55;0.54;0.57;0.54;0.61;0.52;0.60;0.00;0.00;0.00;0.00
1638776954;7;49;14;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.54;0.55;0.55;0.57;0.54;0.60;0.52;0.60;0.00;0.00;0.00;0.00
1638776955;7;49;15;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.56;0.56;0.55;0.59;0.53;0.59;0.00;0.00;0.00;0.00
1638776955;7;49;15;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.56;0.55;0.56;0.59;0.54;0.59;0.00;0.00;0.00;0.00
1638776956;7;49;16;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.54;0.57;0.53;0.62;0.52;0.61;0.53;0.00;0.00;0.00;0.00
1638776957;7;49;17;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.54;0.57;0.53;0.62;0.52;0.62;0.51;0.00;0.00;0.00;0.00
1638776957;7;49;17;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.54;0.57;0.54;0.62;0.52;0.62;0.51;0.00;0.00;0.00;0.00
1638776958;7;49;18;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.54;0.56;0.54;0.61;0.53;0.62;0.51;0.00;0.00;0.00;0.00
1638776959;7;49;19;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.54;0.55;0.55;0.60;0.54;0.61;0.52;0.00;0.00;0.00;0.00
1638776959;7;49;19;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.54;0.55;0.54;0.58;0.55;0.60;0.54;0.58;0.00;0.00;0.00;0.00
1638776960;7;49;20;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.54;0.55;0.54;0.58;0.54;0.60;0.53;0.59;0.00;0.00;0.00;0.00
1638776961;7;49;21;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.54;0.55;0.54;0.57;0.54;0.61;0.52;0.60;0.00;0.00;0.00;0.00
1638776961;7;49;21;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.54;0.55;0.55;0.57;0.54;0.60;0.52;0.60;0.00;0.00;0.00;0.00
1638776962;7;49;22;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.54;0.55;0.55;0.57;0.54;0.60;0.52;0.60;0.00;0.00;0.00;0.00
1638776963;7;49;23;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.57;0.53;0.60;0.54;0.59;0.56;0.00;0.00;0.00;0.00
1638776963;7;49;23;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.54;0.57;0.53;0.61;0.54;0.60;0.55;0.00;0.00;0.00;0.00
1638776964;7;49;24;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.54;0.57;0.53;0.61;0.53;0.61;0.53;0.00;0.00;0.00;0.00
1638776965;7;49;25;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.54;0.57;0.53;0.62;0.52;0.62;0.52;0.00;0.00;0.00;0.00
1638776965;7;49;25;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.55;0.56;0.59;0.55;0.60;0.53;0.00;0.00;0.00;0.00
1638776966;7;49;26;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.55;0.56;0.58;0.56;0.58;0.54;0.00;0.00;0.00;0.00
1638776967;7;49;27;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.54;0.57;0.56;0.58;0.57;0.55;0.00;0.00;0.00;0.00
1638776967;7;49;27;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.54;0.57;0.56;0.58;0.56;0.56;0.00;0.00;0.00;0.00
1638776968;7;49;28;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.54;0.55;0.54;0.58;0.55;0.60;0.54;0.57;0.00;0.00;0.00;0.00
1638776969;7;49;29;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.54;0.55;0.55;0.56;0.55;0.60;0.52;0.60;0.00;0.00;0.00;0.00
1638776969;7;49;29;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.55;0.56;0.55;0.60;0.53;0.60;0.00;0.00;0.00;0.00
1638776970;7;49;30;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.54;0.55;0.56;0.55;0.56;0.58;0.54;0.59;0.00;0.00;0.00;0.00
1638776970;7;49;30;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.54;0.55;0.56;0.55;0.57;0.58;0.54;0.59;0.00;0.00;0.00;0.00
1638776971;7;49;31;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.54;0.57;0.53;0.62;0.52;0.61;0.52;0.00;0.00;0.00;0.00
1638776972;7;49;32;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.54;0.57;0.53;0.62;0.52;0.62;0.52;0.00;0.00;0.00;0.00
1638776972;7;49;32;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.54;0.57;0.53;0.62;0.52;0.62;0.51;0.00;0.00;0.00;0.00
1638776973;7;49;33;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.54;0.56;0.54;0.61;0.52;0.62;0.51;0.00;0.00;0.00;0.00
1638776974;7;49;34;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.54;0.56;0.55;0.61;0.53;0.62;0.52;0.00;0.00;0.00;0.00
1638776974;7;49;34;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.54;0.57;0.56;0.58;0.56;0.56;0.00;0.00;0.00;0.00
1638776975;7;49;35;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.54;0.55;0.54;0.58;0.55;0.60;0.54;0.58;0.00;0.00;0.00;0.00
1638776976;7;49;36;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.54;0.55;0.54;0.58;0.54;0.60;0.53;0.59;0.00;0.00;0.00;0.00
1638776976;7;49;36;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.54;0.55;0.54;0.58;0.54;0.61;0.52;0.59;0.00;0.00;0.00;0.00
1638776977;7;49;37;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.56;0.54;0.57;0.58;0.55;0.58;0.00;0.00;0.00;0.00
1638776978;7;49;38;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.57;0.54;0.59;0.56;0.57;0.57;0.00;0.00;0.00;0.00
1638776978;7;49;38;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.54;0.57;0.53;0.60;0.55;0.58;0.56;0.00;0.00;0.00;0.00
1638776979;7;49;39;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.54;0.57;0.53;0.61;0.53;0.61;0.53;0.00;0.00;0.00;0.00
1638776980;7;49;40;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.54;0.57;0.53;0.62;0.52;0.62;0.52;0.00;0.00;0.00;0.00
1638776980;7;49;40;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.55;0.56;0.59;0.55;0.60;0.53;0.00;0.00;0.00;0.00
1638776981;7;49;41;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.54;0.57;0.57;0.58;0.57;0.55;0.00;0.00;0.00;0.00
1638776982;7;49;42;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.54;0.55;0.54;0.58;0.55;0.59;0.55;0.57;0.00;0.00;0.00;0.00
1638776982;7;49;42;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.54;0.55;0.54;0.58;0.54;0.60;0.53;0.58;0.00;0.00;0.00;0.00
1638776983;7;49;43;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.54;0.55;0.54;0.57;0.54;0.61;0.52;0.60;0.00;0.00;0.00;0.00
1638776984;7;49;44;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.57;0.54;0.59;0.56;0.57;0.57;0.00;0.00;0.00;0.00
1638776984;7;49;44;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.57;0.53;0.60;0.55;0.58;0.56;0.00;0.00;0.00;0.00
1638776985;7;49;45;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.54;0.57;0.53;0.61;0.53;0.61;0.53;0.00;0.00;0.00;0.00
1638776986;7;49;46;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.54;0.57;0.53;0.62;0.52;0.62;0.52;0.00;0.00;0.00;0.00
1638776986;7;49;46;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.55;0.56;0.59;0.56;0.59;0.53;0.00;0.00;0.00;0.00
1638776987;7;49;47;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.54;0.57;0.56;0.57;0.57;0.55;0.00;0.00;0.00;0.00
1638776988;7;49;48;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.54;0.55;0.54;0.58;0.55;0.59;0.55;0.57;0.00;0.00;0.00;0.00
1638776988;7;49;48;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.54;0.55;0.54;0.58;0.54;0.60;0.53;0.58;0.00;0.00;0.00;0.00
1638776989;7;49;49;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.54;0.55;0.54;0.58;0.54;0.61;0.52;0.59;0.00;0.00;0.00;0.00
1638776990;7;49;50;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.54;0.55;0.56;0.54;0.57;0.57;0.55;0.58;0.00;0.00;0.00;0.00
1638776990;7;49;50;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.57;0.54;0.59;0.56;0.56;0.58;0.00;0.00;0.00;0.00
1638776991;7;49;51;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.54;0.57;0.53;0.60;0.55;0.58;0.56;0.00;0.00;0.00;0.00
1638776992;7;49;52;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.54;0.57;0.53;0.61;0.53;0.60;0.54;0.00;0.00;0.00;0.00
1638776992;7;49;52;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.54;0.56;0.54;0.61;0.53;0.62;0.52;0.00;0.00;0.00;0.00
1638776993;7;49;53;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.55;0.55;0.60;0.54;0.61;0.52;0.00;0.00;0.00;0.00
1638776994;7;49;54;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.55;0.56;0.58;0.56;0.59;0.53;0.00;0.00;0.00;0.00
1638776994;7;49;54;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.54;0.57;0.58;0.57;0.58;0.54;0.00;0.00;0.00;0.00
1638776995;7;49;55;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.54;0.57;0.56;0.58;0.56;0.56;0.00;0.00;0.00;0.00
1638776996;7;49;56;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.54;0.55;0.55;0.57;0.54;0.61;0.52;0.60;0.00;0.00;0.00;0.00
1638776996;7;49;56;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.54;0.55;0.55;0.56;0.54;0.60;0.52;0.60;0.00;0.00;0.00;0.00
1638776997;7;49;57;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.56;0.56;0.56;0.59;0.53;0.59;0.00;0.00;0.00;0.00
1638776998;7;49;58;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.56;0.55;0.57;0.58;0.54;0.59;0.00;0.00;0.00;0.00
1638776998;7;49;58;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.54;0.57;0.53;0.62;0.52;0.61;0.53;0.00;0.00;0.00;0.00
1638776999;7;49;59;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.54;0.57;0.53;0.62;0.52;0.62;0.51;0.00;0.00;0.00;0.00
1638777000;7;50;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.54;0.57;0.54;0.62;0.52;0.62;0.51;0.00;0.00;0.00;0.00
1638777000;7;50;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.54;0.56;0.54;0.61;0.53;0.62;0.51;0.00;0.00;0.00;0.00
1638777001;7;50;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.54;0.56;0.55;0.61;0.54;0.62;0.51;0.00;0.00;0.00;0.00
1638777002;7;50;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.54;0.55;0.54;0.58;0.55;0.60;0.54;0.58;0.00;0.00;0.00;0.00
1638777002;7;50;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.54;0.55;0.54;0.58;0.54;0.60;0.54;0.58;0.00;0.00;0.00;0.00
1638777003;7;50;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.54;0.55;0.54;0.58;0.54;0.61;0.53;0.59;0.00;0.00;0.00;0.00
1638777004;7;50;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.54;0.55;0.54;0.57;0.54;0.61;0.52;0.60;0.00;0.00;0.00;0.00
1638777004;7;50;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.54;0.55;0.54;0.57;0.54;0.60;0.52;0.60;0.00;0.00;0.00;0.00
1638777005;7;50;5;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.57;0.54;0.59;0.57;0.56;0.58;0.00;0.00;0.00;0.00
1638777006;7;50;6;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.57;0.53;0.60;0.55;0.58;0.56;0.00;0.00;0.00;0.00
1638777006;7;50;6;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.57;0.53;0.61;0.54;0.59;0.56;0.00;0.00;0.00;0.00
1638777007;7;50;7;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.57;0.53;0.61;0.54;0.60;0.54;0.00;0.00;0.00;0.00
1638777008;7;50;8;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.54;0.56;0.55;0.60;0.54;0.61;0.52;0.00;0.00;0.00;0.00
1638777008;7;50;8;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.54;0.55;0.55;0.60;0.54;0.61;0.52;0.00;0.00;0.00;0.00
1638777009;7;50;9;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.55;0.56;0.58;0.56;0.59;0.53;0.00;0.00;0.00;0.00
1638777010;7;50;10;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.54;0.57;0.57;0.57;0.57;0.55;0.00;0.00;0.00;0.00
1638777010;7;50;10;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.54;0.57;0.56;0.58;0.56;0.56;0.00;0.00;0.00;0.00
1638777011;7;50;11;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.54;0.55;0.55;0.56;0.55;0.60;0.52;0.60;0.00;0.00;0.00;0.00
1638777012;7;50;12;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.54;0.55;0.56;0.55;0.56;0.59;0.53;0.59;0.00;0.00;0.00;0.00
1638777012;7;50;12;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.54;0.58;0.54;0.60;0.54;0.58;0.00;0.00;0.00;0.00
1638777013;7;50;13;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.54;0.55;0.54;0.57;0.54;0.60;0.52;0.59;0.00;0.00;0.00;0.00
1638777025;7;50;25;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.54;0.55;0.54;0.58;0.54;0.60;0.53;0.58;0.00;0.00;0.00;0.00
1638777026;7;50;26;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.54;0.55;0.54;0.57;0.54;0.60;0.52;0.59;0.00;0.00;0.00;0.00
1638777026;7;50;26;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.54;0.57;0.53;0.61;0.53;0.61;0.53;0.00;0.00;0.00;0.00
1638777027;7;50;27;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.54;0.57;0.53;0.61;0.52;0.62;0.52;0.00;0.00;0.00;0.00
1638777028;7;50;28;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.54;0.57;0.53;0.62;0.52;0.62;0.51;0.00;0.00;0.00;0.00
1638777028;7;50;28;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.55;0.56;0.58;0.57;0.58;0.54;0.00;0.00;0.00;0.00
1638777029;7;50;29;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.54;0.57;0.56;0.58;0.56;0.56;0.00;0.00;0.00;0.00
